Handle,Title,Namespace,Key,Type,Value,Source Field,Import Notes
luban,Luban,custom,keywords,multi_line_text_field,"Luban, Morganics Luban, Luban Pakistan, buy Luban online, Luban price in Pakistan, Gums & Specialties, Chia Seeds, Honey, Summer drinks, Dessert ingredients",keywords,
luban,Luban,custom,pairing_ideas,list.single_line_text_field,"[""Chia Seeds"",""Honey"",""Summer drinks"",""Dessert ingredients""]",pairingIdeas,
luban,Luban,custom,source_id,single_line_text_field,luban,id,
luban,Luban,custom,source_sku,single_line_text_field,LUB-100,sku,
musabbar,Musabbar,custom,urdu_name,single_line_text_field,مصبر,urduName/urduTitle,
musabbar,Musabbar,custom,short_description,multi_line_text_field,"Musabbar is a Morganics botanicals item for traditional pantry routines, guided wellness use and specialist ingredient needs, packed for freshness, clear storage care and practical Pakistani ecommerce use.",shortDescription,
musabbar,Musabbar,custom,use_cases,list.single_line_text_field,"[""Traditional pantry routine"",""Guided wellness use"",""Specialist ingredient needs""]",useCases,
musabbar,Musabbar,custom,benefits,list.single_line_text_field,"[""Heritage use"",""Careful selection"",""Clear precaution guidance""]",benefits,
musabbar,Musabbar,custom,usage,multi_line_text_field,"Use only with careful guidance. Avoid casual high-dose use and consult a qualified professional where health status, medicines, pregnancy, nursing or allergies are relevant.",usage,
musabbar,Musabbar,custom,precautions,multi_line_text_field,"Use botanicals with professional guidance if pregnant, nursing, medicated, allergic or managing a health condition. This product is not a medicine and does not diagnose, cure, treat or prevent any disease.",precautions,
musabbar,Musabbar,custom,storage,multi_line_text_field,"Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive opened packs in hot or humid weather if needed.",storage,
musabbar,Musabbar,custom,faqs,json,"[{""q"":""What is Musabbar?"",""a"":""Musabbar is a Morganics botanicals product selected for practical pantry, kitchen, snacking, gifting or traditional-use routines depending on the ingredient.""},{""q"":""How can I use Musabbar?"",""a"":""Use only with careful guidance. Avoid casual high-dose use and consult a qualified professional where health status, medicines, pregnancy, nursing or allergies are relevant.""},{""q"":""How should I store Musabbar?"",""a"":""Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive nuts, dried fruits or opened packs in hot/humid weather if needed.""},{""q"":""Is Musabbar a medicine?"",""a"":""No. Morganics product content is for food, pantry and ingredient education only. It does not diagnose, cure, treat or prevent any disease.""}]",faqs,
musabbar,Musabbar,custom,keywords,multi_line_text_field,"Musabbar, مصبر, Morganics Musabbar, Musabbar Pakistan, buy Musabbar online, Musabbar price in Pakistan, Botanicals, Honey, Elaichi Sabz, Daliya Oats, consult-guided products",keywords,
musabbar,Musabbar,custom,pairing_ideas,list.single_line_text_field,"[""Honey"",""Elaichi Sabz"",""Daliya Oats"",""consult-guided products""]",pairingIdeas,
musabbar,Musabbar,custom,source_id,single_line_text_field,musabbar,id,
musabbar,Musabbar,custom,source_sku,single_line_text_field,MUS-50,sku,
munaqqa,Munaqqa,custom,urdu_name,single_line_text_field,منقہ,urduName/urduTitle,
munaqqa,Munaqqa,custom,urdu_title,single_line_text_field,منقہ,urduTitle,
munaqqa,Munaqqa,custom,short_description,multi_line_text_field,"Munaqqa is a Morganics dry fruits item for tea-time, Ramadan tables, lunch boxes, breakfast bowls and gift trays, packed for freshness, clear storage care and practical Pakistani ecommerce use.",shortDescription,
munaqqa,Munaqqa,custom,use_cases,list.single_line_text_field,"[""Tea-time serving"",""Ramadan tables"",""Lunch boxes"",""Breakfast bowls"",""Gift trays""]",useCases,
munaqqa,Munaqqa,custom,benefits,list.single_line_text_field,"[""Natural sweetness"",""Familiar Pakistani dry-fruit routine"",""Easy serving""]",benefits,
munaqqa,Munaqqa,custom,usage,multi_line_text_field,"Eat as a snack, pair with nuts, add to breakfast, serve at tea-time, or use in desserts and gift boxes.",usage,
munaqqa,Munaqqa,custom,precautions,multi_line_text_field,"Use sensible portions, especially if managing sugar intake or specific dietary advice. This product is not a medicine and does not diagnose, cure, treat or prevent any disease.",precautions,
munaqqa,Munaqqa,custom,storage,multi_line_text_field,"Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive opened packs in hot or humid weather if needed.",storage,
munaqqa,Munaqqa,custom,faqs,json,"[{""q"":""What is Munaqqa?"",""a"":""Munaqqa is a Morganics dry fruits product selected for practical pantry, kitchen, snacking, gifting or traditional-use routines depending on the ingredient.""},{""q"":""How can I use Munaqqa?"",""a"":""Eat as a snack, pair with nuts, add to breakfast, serve at tea-time, or use in desserts and gift boxes.""},{""q"":""How should I store Munaqqa?"",""a"":""Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive nuts, dried fruits or opened packs in hot/humid weather if needed.""},{""q"":""Is Munaqqa a medicine?"",""a"":""No. Morganics product content is for food, pantry and ingredient education only. It does not diagnose, cure, treat or prevent any disease.""}]",faqs,
munaqqa,Munaqqa,custom,keywords,multi_line_text_field,"Munaqqa, منقہ, Morganics Munaqqa, Munaqqa Pakistan, buy Munaqqa online, Munaqqa price in Pakistan, Dry Fruits, Munakka, Black Munaqqa, Raisin mewa, Pista Maghaz, Kajo Sada, Honey, Sogi Small Mewa",keywords,
munaqqa,Munaqqa,custom,aliases,list.single_line_text_field,"[""Munaqqa"",""Munakka"",""Black Munaqqa"",""Raisin mewa"",""منقہ""]",aliases,
munaqqa,Munaqqa,custom,pairing_ideas,list.single_line_text_field,"[""Pista Maghaz"",""Kajo Sada"",""Honey"",""Sogi Small Mewa""]",pairingIdeas,
munaqqa,Munaqqa,custom,source_id,single_line_text_field,munakka-black,id,
munaqqa,Munaqqa,custom,source_sku,single_line_text_field,MUN-250,sku,
badam-abdul-wahidi,Badam Abdul Wahidi,custom,urdu_name,single_line_text_field,بادام عبد الوحیدی,urduName/urduTitle,
badam-abdul-wahidi,Badam Abdul Wahidi,custom,urdu_title,single_line_text_field,بادام عبد الوحیدی,urduTitle,
badam-abdul-wahidi,Badam Abdul Wahidi,custom,short_description,multi_line_text_field,"Badam Abdul Wahidi is a Morganics nuts item for clean snacking, tea-time serving, breakfast bowls, desserts and premium gifting, packed for freshness, clear storage care and practical Pakistani ecommerce use.",shortDescription,
badam-abdul-wahidi,Badam Abdul Wahidi,custom,use_cases,list.single_line_text_field,"[""Clean snacking"",""Tea-time serving"",""Breakfast bowls"",""Desserts"",""Premium gifting""]",useCases,
badam-abdul-wahidi,Badam Abdul Wahidi,custom,benefits,list.single_line_text_field,"[""Naturally satisfying texture"",""Family serving value"",""Premium pantry appeal""]",benefits,
badam-abdul-wahidi,Badam Abdul Wahidi,custom,usage,multi_line_text_field,"Snack directly, add to desserts, breakfast bowls, trail mixes, kheer, halwa or gift boxes.",usage,
badam-abdul-wahidi,Badam Abdul Wahidi,custom,precautions,multi_line_text_field,"Contains tree nuts and may not suit customers with nut allergies. This product is not a medicine and does not diagnose, cure, treat or prevent any disease.",precautions,
badam-abdul-wahidi,Badam Abdul Wahidi,custom,storage,multi_line_text_field,"Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive opened packs in hot or humid weather if needed.",storage,
badam-abdul-wahidi,Badam Abdul Wahidi,custom,faqs,json,"[{""q"":""What is Badam Abdul Wahidi?"",""a"":""Badam Abdul Wahidi is a Morganics nuts product selected for practical pantry, kitchen, snacking, gifting or traditional-use routines depending on the ingredient.""},{""q"":""How can I use Badam Abdul Wahidi?"",""a"":""Snack directly, add to desserts, breakfast bowls, trail mixes, kheer, halwa or gift boxes.""},{""q"":""How should I store Badam Abdul Wahidi?"",""a"":""Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive nuts, dried fruits or opened packs in hot/humid weather if needed.""},{""q"":""Is Badam Abdul Wahidi a medicine?"",""a"":""No. Morganics product content is for food, pantry and ingredient education only. It does not diagnose, cure, treat or prevent any disease.""}]",faqs,
badam-abdul-wahidi,Badam Abdul Wahidi,custom,keywords,multi_line_text_field,"Badam Abdul Wahidi, بادام عبد الوحیدی, Morganics Badam Abdul Wahidi, Badam Abdul Wahidi Pakistan, buy Badam Abdul Wahidi online, Badam Abdul Wahidi price in Pakistan, Nuts, Ajwa Dates, Honey, Daliya Oats, Mixed Dried Fruits",keywords,
badam-abdul-wahidi,Badam Abdul Wahidi,custom,aliases,list.single_line_text_field,"[""Badam Abdul Wahidi"",""بادام عبد الوحیدی""]",aliases,
badam-abdul-wahidi,Badam Abdul Wahidi,custom,pairing_ideas,list.single_line_text_field,"[""Ajwa Dates"",""Honey"",""Daliya Oats"",""Mixed Dried Fruits""]",pairingIdeas,
badam-abdul-wahidi,Badam Abdul Wahidi,custom,source_id,single_line_text_field,almond-with-shell,id,
badam-abdul-wahidi,Badam Abdul Wahidi,custom,source_sku,single_line_text_field,BAD-SAB-250,sku,
sogi-big-kishmish-mewa,Sogi Big Kishmish Mewa,custom,urdu_name,single_line_text_field,سوگی بگ کشمش میوہ,urduName/urduTitle,
sogi-big-kishmish-mewa,Sogi Big Kishmish Mewa,custom,urdu_title,single_line_text_field,سوگی بگ کشمش میوہ,urduTitle,
sogi-big-kishmish-mewa,Sogi Big Kishmish Mewa,custom,short_description,multi_line_text_field,"Sogi Big Kishmish Mewa is a Morganics premium snacks item for breakfast, office snacking, lunch bowls and family pantry use, packed for freshness, clear storage care and practical Pakistani ecommerce use.",shortDescription,
sogi-big-kishmish-mewa,Sogi Big Kishmish Mewa,custom,use_cases,list.single_line_text_field,"[""Breakfast"",""Office snacking"",""Lunch bowls"",""Family pantry use""]",useCases,
sogi-big-kishmish-mewa,Sogi Big Kishmish Mewa,custom,benefits,list.single_line_text_field,"[""Easy serving"",""Everyday convenience"",""Pantry restocking""]",benefits,
sogi-big-kishmish-mewa,Sogi Big Kishmish Mewa,custom,usage,multi_line_text_field,"Use as a ready pantry item for breakfast bowls, snack portions or family serving.",usage,
sogi-big-kishmish-mewa,Sogi Big Kishmish Mewa,custom,precautions,multi_line_text_field,"Check ingredients and portion sizes according to your dietary needs. This product is not a medicine and does not diagnose, cure, treat or prevent any disease.",precautions,
sogi-big-kishmish-mewa,Sogi Big Kishmish Mewa,custom,storage,multi_line_text_field,"Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive opened packs in hot or humid weather if needed.",storage,
sogi-big-kishmish-mewa,Sogi Big Kishmish Mewa,custom,faqs,json,"[{""q"":""What is Sogi Big Kishmish Mewa?"",""a"":""Sogi Big Kishmish Mewa is a Morganics premium snacks product selected for practical pantry, kitchen, snacking, gifting or traditional-use routines depending on the ingredient.""},{""q"":""How can I use Sogi Big Kishmish Mewa?"",""a"":""Use as a ready pantry item for breakfast bowls, snack portions or family serving.""},{""q"":""How should I store Sogi Big Kishmish Mewa?"",""a"":""Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive nuts, dried fruits or opened packs in hot/humid weather if needed.""},{""q"":""Is Sogi Big Kishmish Mewa a medicine?"",""a"":""No. Morganics product content is for food, pantry and ingredient education only. It does not diagnose, cure, treat or prevent any disease.""}]",faqs,
sogi-big-kishmish-mewa,Sogi Big Kishmish Mewa,custom,keywords,multi_line_text_field,"Sogi Big Kishmish Mewa, سوگی بگ کشمش میوہ, Morganics Sogi Big Kishmish Mewa, Sogi Big Kishmish Mewa Pakistan, buy Sogi Big Kishmish Mewa online, Sogi Big Kishmish Mewa price in Pakistan, Premium Snacks, Honey, Dry fruits, Nuts, Breakfast bowls",keywords,
sogi-big-kishmish-mewa,Sogi Big Kishmish Mewa,custom,aliases,list.single_line_text_field,"[""Sogi Big Kishmish Mewa"",""سوگی بگ کشمش میوہ""]",aliases,
sogi-big-kishmish-mewa,Sogi Big Kishmish Mewa,custom,pairing_ideas,list.single_line_text_field,"[""Honey"",""Dry fruits"",""Nuts"",""Breakfast bowls""]",pairingIdeas,
sogi-big-kishmish-mewa,Sogi Big Kishmish Mewa,custom,source_id,single_line_text_field,sogi-big-mewa,id,
sogi-big-kishmish-mewa,Sogi Big Kishmish Mewa,custom,source_sku,single_line_text_field,SOGI-BG,sku,
pista-maghaz,Pista Maghaz,custom,urdu_name,single_line_text_field,پستہ مغز,urduName/urduTitle,
pista-maghaz,Pista Maghaz,custom,urdu_title,single_line_text_field,پستہ مغز,urduTitle,
pista-maghaz,Pista Maghaz,custom,short_description,multi_line_text_field,"Pista Maghaz is a Morganics nuts item for clean snacking, tea-time serving, breakfast bowls, desserts and premium gifting, packed for freshness, clear storage care and practical Pakistani ecommerce use.",shortDescription,
